movie_name,year,tags
bala,2019,comedi tell stori man bald prematur cope situat amar kaushik ayushmann khurrana bhumi pednekar yami gautam saurabh shukla
guru,2007,drama villag guruk desai arriv bombay 1958 rise street becom guru biggest tycoon indian histori mani ratnam mithun chakraborti abhishek bachchan aishwarya rai bachchan madhavan
stolen,2023,drama thriller five month old babi impoverish tribal woman jhumpa mahato stolentwo brother gautam raman wit kidnap tri help becom embroil complex investig karan tejpal abhishek banerje harish khanna mia maelzer sahidur rahaman
deewane huye paagal,2005,action comedi drama man embark journey find love dubai learn differ suitor admir vikram bhatt shahid kapoor akshay kumar suniel shetti rimi sen
nail polish,2021,drama nail polish written direct bug bhargava krishna star arjun rampal manav kaul anand tiwari rajit kapur legal thriller explor uncertainti human mind bug bhargava krishna arjun rampal manav kaul anand tiwari rajit kapoor
jaadugar,2022,comedi drama fantasi magic meenu smalltim magician neemuch mp win local footbal tournament order marri girl love sameer saxena jitendra kumar arushi sharma jaav jaaferi raksha panwar
jism 2,2012,drama romanc thriller izna porn star task indian intellig agenc seduc exboyfriend kabir dread assassin order steal vital inform relat sleeper cell contact pooja bhatt randeep hooda arunoday singh arif zakaria sunni leon
three of us,2022,delic thread emot love loss heal awar liber avinash arun shefali shah jaideep ahlawat swanand kirkir kadambari kadam
bhootnath,2008,comedi drama famili move new hous famili wit unfriendli ghost want drive away hous howev befriend littl boy chang outlook forev vivek sharma amitabh bachchan juhi chawla satish shah rajpal naurang yadav
ascharyachakit!,2018,drama romanc desir greed intertwin live bollywood star chauffeur prostitut pimp unlik love stori samit kakkad priyanka bose vaibhav raj gupta ankit raj anangsha biswa
chillar party,2011,comedi drama famili gang innoc feisti kid lead carefre live chandan nagar coloni take big bad world polit one friend life endang vika bahl nitesh tiwari irfan khan abhinay raj singh sanath menon rohan grover
chakda xpress,2023,biographi drama sport inspir journey jhulan goswami move ladder despit problem creat misogynist polit fulfil dream play cricket india prosit roy anushka sharma anshul chauhan dibyendu bhattacharya nishu dikshit
i hate luv storys,2010,comedi drama romanc jay doesnt believ love stori simran girl who love idea love punit malhotra imran khan sonam kapoor sammir dattani samir soni
wazir,2016,action crime drama griefstricken cop ampute grandmast brought togeth peculiar twist fate part wider conspiraci darken live bejoy nambiar amitabh bachchan farhan akhtar aditi rao hydari john abraham
singh is kinng,2008,action comedi crime comic caper happi singh punjabi villag goe seri misadventur eventu becom king australian underworld ane bazme akshay kumar katrina kaif om puri kirron kher
holiday,2014,action crime thriller militari offic attempt hunt terrorist destroy terrorist gang deactiv sleeper cell command ar murugadoss akshay kumar sonakshi sinha freddi daruwala sumeet raghavan
#home,2021,drama oliv twist indran want techsavvi becom better companion two son spend time phone love one rojin thoma indran sreenath bhasi manju pillai naslen
attack,2022,action scifi thriller wit rise armi soldier realiz destini come term becom india first super soldier creat combat terrorist fight inner demon outer enemieswith lot action lakshya raj anand john abraham jacquelin fernandez rakul preet singh prakash raj
janhit mein jaari,2022,comedi drama romanc stori young girl crusad take challeng job sell condom small town mp india jai basantu singh nushrratt bharuccha vijay raaz alok nath pathak tinnu anand
khiladiyon ka khiladi,1996,action crime drama man akshay kumar search miss brother inder kumar also want polic umesh mehra akshay kumar rekha raveena tandon deven verma
vinaya vidheya rama,2019,action drama happi famili held ransom violent crime lord ram set quest destroy nemesi crimin empir boyapati srinu ram charan vivek oberoi kiara advani mahesh manjrekar
hate story iv,2018,crime drama thriller aryan rajveer son wealthi businessman vikram khurana fall love woman tasha commit deed cannot undo also end target reveng plan vishal pandya urvashi rautela gulshan grover lee byford komal chhabria
rocky handsome,2016,action crime drama reclus pawn shop owner set sight reveng viciou gangster kidnap drugaddict neighbor young daughter nishik kamat john abraham nishik kamat sharad kelkar teddi maurya
dhamaal,2007,action adventur comedi four lazi slacker conmen buddi jobless homeless broke learn secret hidden treasur die thief later embark race time find mobster buri treasur claim pursu determin polic inspector hellbent get treasur indra kumar sanjay dutt riteish deshmukh arshad warsi jaav jaaferi
pyaar ka punchnama 2,2015,comedi drama romanc fall love three roommat experi chang live luv ranjan kartik aaryan omkar kapoor sunni singh nushrratt bharuccha
untitled blumhouse productions film,2024,add plot luv ranjan kartik aaryan omkar kapoor sunni singh nushrratt bharuccha
chachi 420,1997,comedi drama famili desper child forc divorc man take guis child nanni situat get realli messi child grandfath man exfatherinlaw fall love disguis exsoninlaw kamal haasan kamal haasan amrish puri om puri tabu
chalte chalte,2003,drama romanc man pursu woman alreadi engag eventu get marri differ two lead bitter separ threaten destroy relationship forev aziz mirza shah rukh khan rani mukerji ja arora satish shah
sanam teri kasam,2016,drama music romanc disown famili awkward librarian reli help brood neighbour radhika rao vinay sapru harshvardhan rane mawra hocan vijay raaz murli sharma
bunty aur babli,2005,comedi crime drama smalltown pair becom legendari bunti babli turn world head caper caperuntil meet upset polic offic shaad ali abhishek bachchan rani mukerji amitabh bachchan kiran juneja
agent vinod,2012,action adventur thriller seri seemingli unconnect event across world lead agent vinod undertak globetrot mission discov colleagu murder sriram raghavan kareena kapoor saif ali khan adil hussain ram kapoor
airlift,2016,action drama histori iraq invad kuwait august 1990 callou indian businessman becom spokesperson 170000 strand countrymen raja menon akshay kumar nimrat kaur kumud mishra prakash belawadi
judwaa 2,2017,action comedi prem raja twin brother seper birth uniqu connect eachoth via reflex reunit adult set take underground smuggl world david dhawan varun dhawan jacquelin fernandez taapse pannu anupam kher
untitled aamir khan/rajkumar hirani movie,Unknown,biographi add plot rajkumar hirani aamir khan
paanch,2003,crime thriller kidnap plot gone wrong four friend plan kidnap friend accident got kill anurag kashyap kay kay menon aditya srivastav joy fernand vijay maurya
rowdy rathore,2012,action comedi crime con man uncov deadli secret must save ladi love smalltown local littl girl insist she daughter mob prabhu deva akshay kumar sonakshi sinha nassar yashpal sharma
sanak,2021,action thriller sanak actionthril film summar emot journey lone hero fight overwhelm odd restrict environ save wife unfortun helpless hostag peril evil kanishk varma vidyut jammwal neha dhupia rukmini maitra chandan roy sanyal
visfot,2023,crime thriller worli mumbai two famili one recent move one highris lower parel known cotton mill district live cram life slum see full summari » kooki gulati riddhi dogra priya bapat riteish deshmukh fardeen khan
skater girl,2021,drama famili sport teen rural india discov lifechang passion skateboard face rough road follow dream compet manjari makijani waheeda rehman ami maghera sahidur rahaman jonathan readwin
raincoat,2004,drama romanc want see manu villag backwood neeru girl next door lost love rituparno ghosh ajay devgn aishwarya rai bachchan annu kapoor mouli ganguli
murder,2004,drama romanc thriller unhappi marriag workahol man woman find solac lover start steami affair fill guilt leav determin get cost anurag basu mallika sherawat ashmit patel emraan hashmi kashmira shah
mujhse dosti karoge!,2002,comedi drama famili meet raj pooja tina 3 best friend thrown situat time letter love separ creat kunal kohli hrithik roshan kareena kapoor rani mukerji uday chopra
veerappan,2016,action biographi crime offic kannan lead group polic offic track bandit veerappan ram gopal varma sachiin joshi sandeep bharadwaj usha jadhav nissar khan
madly,2016,drama romanc global antholog film featur innov love stori world visionari director bat lash gael garcía bernal anurag kashyap sebastián silva sion sono mia wasikowska radhika apt kathryn beck justina busto zoë castl
one friday night,2023,crime drama revolv around one stormi night isol villa top seclud hill manish gupta vidhi chitalia hemant k gaur ambrish saxena milind soman
khuda haafiz,2020,action crime drama newli marri coupl life fall jeopardi wife goe miss mysteri circumst faruk kabir vidyut jammwal shivaleeka oberoi annu kapoor aahana kumra
mohenjo daro,2016,action adventur drama 2016 bc kind farmer lead upris citi mohenjo daro ashutosh gowarik hrithik roshan pooja hegd kabir bedi arunoday singh
atrangi re,2021,comedi drama fantasi tamil boy meet girl bihar follow love stori age nonlinear narr two romanc run parallel differ timelin aanand l rai dhanush sara ali khan akshay kumar seema biswa
aakrosh,2010,action crime drama central bureau investig deput two offic investig disappear three medic student believ incid honour kill small close commun priyadarshan ajay devgn akshay khanna bipasha basu paresh rawal
agneepath,1990,action crime drama young boy quest reveng lead becom gangster adult day becom like enemi find vengeanc redempt mukul anand amitabh bachchan mithun chakraborti madhavi neelam kothari
yes boss,1997,comedi drama music rahul joshi want success businessman work hard boss siddharth one day rahul meet seema come model feel like he final met match seema fall rahul aziz mirza shah rukh khan juhi chawla aditya pancholi kashmira shah
chhapaak,2020,biographi drama trial triumph malti acid attack survivor investig attack court proceed medic treatment emot heal chhapaak stori unquash human spirit meghna gulzar deepika padukon vikrant massey madhurjeet sarghi payal nair
anjaana anjaani,2010,comedi drama music numer attempt suicid fail coupl decid live kill new year day siddharth anand priyanka chopra jona ranbir kapoor aubrey k miller carl marino
no one killed jessica,2011,biographi crime drama journalist activist team sister murder model get interest case want bring justic case raj kumar gupta rani mukerji vidya balan myra karn neil bhoopalam
gurgaon,2017,crime thriller base true event stori revolv around kidnap preeto famili come know midnight call tale revolv famili abl track preeto shanker raman akshay oberoi pankaj tripathi aamir bashir ragini khanna
